Client_ID,Office_ID,BSOD_count,Hard_reset_count,Boot_Speed,Logon_Duration,CPU_Usage,Memory_Usage,System_Free_Space
7,232,0,0,8374,12008,0.01,0,184261971968
7,322,0,0,6785,6733,0,0,86146256896
7,232,0,1,12790,3520,0.004,0,205909946368
7,281,0,0,9769,54737,0.002,0.619,138991689728
7,178,0,0,8522,32124,0.001,0.025,193256472576
7,509,0,0,15958,2938,0.001,0,197007986688
7,723,0,0,11218,4109,0.001,0,144733700096
7,515,0,0,9592,40347,0.002,0.859,172934000640
7,509,0,0,17121,4651,0,0.015,189483065344
7,281,0,0,9879,43830,0.001,0.219,185321009152
7,674,0,0,17216,7805,0,0.005,206215626752
7,232,0,0,10323,24299,0.001,0.52,146894745600
7,617,0,0,11824,14465,0.003,0,94058831872
7,674,0,0,12577,5825,0,0.315,120702164992
7,674,0,0,15943,10295,0,0,204102594560
7,322,1,1,8276,35303,0.002,0.005,178756878336
7,67,0,0,4120,1100,0.001,0,215202938880
7,509,0,0,15910,3735,0.001,0,175888969728
7,392,0,0,7808,3079,0.002,0,136834560000
7,166,0,0,26540,12629,0.001,0,67335528448
7,453,0,0,18599,4866,0.002,0.98,72246059008
7,509,0,0,11241,23613,0.001,0.048,184720961536
7,384,0,0,12509,48779,0.002,0.509,175765340160
7,67,0,0,7834,19953,0.002,0.499,174699843584
7,67,0,0,190838,17369,0.002,0.01,190187499520
7,382,0,0,23357,28112,0.005,0.205,147802034176
7,382,0,0,4985,3145,0.002,0.03,143282098176
7,642,0,0,15616,5504,0,0,206841434112
7,5,0,0,15096,4663,0,0,204035969024
7,67,0,0,17390,14855,0,0.167,166664798208
7,232,0,0,8437,14041,0.005,0.959,157433475072
7,581,0,1,11086,21163,0.002,0.384,178241302528
7,232,0,0,8683,10240,0.004,0.076,183760543744
7,703,0,0,13991,4321,0,0,206752595968
7,5,0,0,9252,19621,0,0,150922874880
7,382,0,0,18753,67678,0,0,193464156160
7,232,0,0,7359,21844,0.003,0,202231406592
7,717,0,0,7696,22801,0.001,0,76996399104
7,429,0,0,9528,106069,0.006,0,216152383488
7,274,0,0,96137,2012,0.001,0.193,183562649600
7,434,0,0,13612,13198,0.006,0.12,183335473152
7,225,0,0,10040,44338,0,0,1033773056
7,369,0,0,16740,22912,0.003,0,191681171456
7,274,0,0,21165,37258,0,0,169461968896
7,382,0,0,15635,70417,0,1,69814865920
7,434,0,0,9301,16059,0.002,0,150256111616
7,322,0,0,15532,8925,0,0,135153803264
7,232,0,0,16743,32967,0.002,0,187959930880
7,322,0,0,18632,23326,0,0,142951428096
7,392,0,0,4846,3422,0.001,0,104589914112
7,473,0,0,10554,54435,0.004,0.782,133551198208
7,232,0,0,14387,40159,0.002,0.597,117450956800
7,232,0,0,24471,67507,0.002,0.267,55184617472
7,232,0,0,12733,4890,0.006,0,39700914176
7,600,0,0,9969,41352,0.005,0,181523623936
7,232,0,0,9769,125231,0.004,0.06,129799823360
7,424,0,0,13411,1419,0.001,0,409385148416
7,156,0,0,9894,58370,0.001,0.355,70853357568
7,392,0,0,9040,3675,0.001,0,208469663744
7,703,0,0,9666,107271,0.003,0.584,186599735296
7,274,0,0,9397,24734,0.002,0.495,174607159296
7,453,0,0,9677,31587,0.001,0.939,13067714560
7,723,0,0,4786,3477,0.001,0,150600335360
7,274,0,0,7361,19843,0.005,0,91458580480
7,166,0,0,8690,42177,0.007,0,58583396352
7,424,0,1,11505,31248,0.002,0,180259934208
7,577,0,1,3500,10991,0,0,209759715328
7,473,0,0,9888,4510,0.002,0.006,178377101312
7,67,0,0,45575,7397,0,0,206483980288
7,473,0,0,9014,37648,0.002,0.43,74881769472
7,76,0,0,39138,76050,0,0,198939848704
7,5,0,0,24336,129895,0.008,0.607,150835990528
7,703,0,1,9981,78113,0.007,0,109979660288
7,505,0,0,12932,13054,0.001,0.029,197951209472
7,178,0,0,6604,6699,0.021,0,146365038592
7,723,0,0,15894,96559,0.005,0.236,83840016384
7,384,0,0,12203,17762,0.003,0.19,149872361472
7,703,0,0,27203,52466,0.002,0.761,169374486528
7,384,0,0,9607,65612,0,0.007,111161692160
7,703,0,0,11834,58749,0.003,0,192216743936
7,382,0,0,15874,7587,0.004,0,139403776000
7,96,0,0,18705,18549,0,0.157,189156069376
7,473,0,0,12291,73652,0.002,0.796,128245379072
7,265,0,1,11233,17322,0,0,201174609920
7,703,0,0,10306,33409,0.001,0.474,153602678784
7,226,0,0,8033,41928,0.005,0.015,127047651328
7,36,0,0,13304,45319,0.002,0,188476526592
7,226,0,0,9030,96470,0.006,0.353,83286515712
7,131,0,0,11212,11810,0.036,0,83764510720
7,274,0,0,12710,7778,0.001,0.19,170335272960
7,424,0,0,8595,33443,0.006,0.29,158920753152
7,482,0,0,9316,63809,0,0,64496074752
7,424,0,0,12358,48513,0.004,0,59845054464
7,274,0,2,6469,13582,0.002,0,94132178944
7,392,0,0,9267,46242,0.015,0,160934547456
7,424,0,0,20791,33404,0.003,0.578,137912930304
7,703,0,0,9920,31968,0.006,0.293,212131020800
7,232,0,0,11195,77741,0.005,0.945,183083679744
7,156,0,0,11831,22792,0.006,0,199029207040
7,589,0,0,8928,32260,0,0.814,149927186432
7,281,0,0,9134,80238,0.001,0,62269997056
7,67,0,0,21284,81565,0.001,0,179554873344
7,723,0,0,4418,15697,0.007,0.079,134224707584
7,36,0,0,12171,36335,0.012,0.603,196656787456
7,67,0,0,13498,17773,0.004,0.278,193741881344
7,139,0,0,6488,26661,0,0,162515705856
7,509,0,0,19742,61150,0,0,180339765248
7,509,0,0,16636,29177,0,0,109896974336
7,281,0,0,33341,90703,0,0.001,338867859456
7,442,0,0,47733,15965,0.002,0,201206030336
7,453,0,0,9454,25608,0.002,0.243,75649306624
7,333,0,0,28115,36713,0,0.951,180991115264
7,703,0,0,10346,24538,0.004,0.299,39153475584
7,139,0,0,12386,82374,0.001,0,4598857728
7,131,0,0,20965,60853,0.005,0.692,128381411328
7,333,0,0,9212,37837,0.001,0,185507287040
7,316,0,0,19473,2200,0.001,0,190130294784
7,316,0,0,16926,3405,0.002,0,198545854464
7,703,0,0,11700,2910,0.004,0,399547867136
7,232,0,0,8504,26325,0.008,0.951,57320509440
7,392,0,0,15281,36498,0.001,0.674,115063537664
7,232,0,0,9362,24297,0.001,0,8558850048
7,232,0,1,8908,24987,0.005,0.012,117805400064
7,723,0,0,8031,4692,0.01,0.283,187971330048
7,225,0,0,8815,52663,0.001,0.506,149590831104
7,232,0,0,12548,10028,0.003,0.427,142102142976
7,703,0,0,4284,4214,0.004,0,202117148672
7,453,0,0,8726,20755,0.001,0.126,181709107200
7,67,0,0,49001,34870,0,0,0
7,453,0,0,12556,2788,0,0,94613958656
7,166,0,0,8700,15991,0,0,57360285696
7,14,0,0,14098,71220,0.003,0.503,33047490560
7,509,0,0,14725,26092,0,0.723,109293260800
7,424,0,0,20130,9485,0.004,0,194801991680
7,281,0,0,29553,34103,0,0,341995499520
7,316,0,0,13423,3941,0.003,0,194779181056
7,602,0,0,15281,46010,0.005,0.398,185356218368
7,232,2,0,9038,16871,0.003,0,190603710464
7,382,0,0,13758,90998,0,0.997,194360057856
7,392,0,0,4859,5656,0.003,0,162545213440
7,723,0,0,4372,3495,0.008,0.053,187388825600
7,67,0,0,21049,21274,0.002,0.578,184981250048
7,589,0,0,5500,5089,0,0.151,0
7,232,0,0,12495,91130,0.021,0,176878510080
7,25,0,0,15919,105980,0.003,0.436,75202375680
7,424,0,0,14635,3616,0.003,0,347651002368
7,595,0,0,8510,58470,0,0,29461438464
7,322,0,0,14409,46468,0,0.178,180884037632
7,67,0,0,14692,23366,0.002,0.653,166753251328
7,384,0,0,10503,34573,0,0.455,184139964416
7,600,1,1,6824,43313,0,0,0
7,232,0,0,16327,81453,0.005,0.01,166721712128
7,232,0,0,23300,28991,0,0,29358219264
7,371,0,0,12656,53975,0,0.106,90363596800
7,424,0,0,8676,40557,0.003,0.77,174105456640
7,703,0,0,9820,88028,0.013,0.29,201165938688
7,453,0,0,10378,33872,0.004,0,81899864064
7,382,0,0,9264,4292,0.001,0.186,201555161088
7,713,0,0,12525,367767,0.001,0.763,206032314368
7,723,0,1,13959,29956,0.005,0.597,125278658560
7,532,0,0,7816,56032,0.002,0.109,159153111040
7,232,0,0,26110,27117,0.002,0.993,7587930112
7,131,0,0,13050,42118,0.005,0.292,149414658048
7,232,0,0,10335,47651,0.005,0,122106732544
7,602,0,0,15761,21052,0.002,0.215,152559411200
7,384,0,0,12756,53624,0,0.291,192794927104
7,232,0,1,9676,28228,0.017,0.637,166523269120
7,442,0,0,11725,41856,0.002,0.02,207849422848
7,232,0,0,25333,50447,0.118,0,88066772992
7,473,0,0,4600,1807,0.001,0.058,132664782848
7,424,0,0,17762,59568,0.002,0,190741618688
7,723,0,0,14680,5819,0.001,0.079,149721157632
7,703,0,0,13026,30861,0.001,0.379,170867994624
7,67,0,0,10296,67259,0.001,0.475,198410973184
7,274,0,0,15897,17500,0.001,0.82,162320785408
7,602,0,0,16754,32186,0.001,0,153446547456
7,371,0,0,10249,15538,0.001,0.179,170729644032
7,333,0,0,8311,35234,0.001,0.053,178309677056
7,434,0,0,14899,13173,0.003,0.099,190002802688
7,382,0,0,10720,31976,0.002,0.268,176312602624
7,424,0,0,17788,35143,0.016,0.919,51497889792
7,14,0,0,16614,99836,0.002,0.489,194816151552
7,617,0,0,7383,17450,0.001,0.002,166681616384
7,382,0,0,13463,16273,0.011,0.808,92801515520
7,703,0,1,11912,30370,0.002,0.412,164420423680
7,36,0,0,8563,42328,0.003,0.319,199162007552
7,96,0,0,10278,23903,0.003,0,8921952256
7,232,0,0,24060,16666,0.005,0,119322083328
7,232,0,0,8597,46628,0.013,0,192492056576
7,232,0,0,9939,26095,0.014,0,134793273344
7,232,1,2,10346,14835,0.007,0.045,196728479744
7,424,0,0,5655,2771,0.009,0.57,5436284928
7,382,0,0,8030,3800,0,0,113119596544
7,723,0,0,4079,3820,0.002,0,192937009152
7,723,0,0,4253,24120,0.001,0.737,173428584448
7,473,0,1,9595,50800,0.003,0.062,159441821696
7,382,0,1,24560,38249,0.005,0.156,202689150976
7,232,0,2,8329,19484,0.001,0,198205468672
7,509,0,0,9605,16480,0,0.482,160254545920
7,384,0,0,10763,64094,0.001,0.013,6102077440
7,382,1,1,16896,69921,0.004,0.453,129559453696
7,322,0,0,25200,27991,0,0,1212252160
7,473,0,0,10893,2255,0,0,186852212736
7,67,0,1,10146,37611,0,0.312,125595254784
7,232,0,1,11739,37276,0.002,0.101,170269745152
7,532,0,0,8245,4543,0.001,0,145393684480
7,382,0,0,17700,17991,0,0,111030865920
7,723,0,0,5770,3229,0.003,0.04,196146241536
7,453,0,0,12471,32242,0.006,0.404,140851752960
7,392,0,0,21473,48025,0.003,0.693,142423322624
7,315,0,0,9422,77823,0.002,0,181341822976
7,384,0,0,11087,18870,0.002,0.45,155346128896
7,382,0,0,19480,147365,0,0.404,200380600320
7,67,0,0,17521,38006,0.001,0.325,178195582976
7,156,0,0,9968,28923,0.013,0.027,97575354368
7,322,0,0,13275,32421,0.004,0.072,3108188160
7,453,0,0,8586,27876,0.002,0.04,212879818752
7,509,0,0,11737,34522,0,0,134894804992
7,723,0,0,4758,12538,0,0,207561875456
7,392,0,0,10213,49434,0.004,0.477,162594664448
7,703,0,0,9194,63361,0.003,0.623,86536388608
7,382,0,0,9282,61877,0.007,0.153,79102152704
7,232,0,0,14837,28259,0.004,0.822,168482656256
7,281,0,0,7490,25109,0,0,77447045120
7,274,0,0,16354,33156,0.002,0.071,140913233920
7,703,0,0,9976,83115,0.002,0.041,153685188608
7,577,0,1,4677,3568,0.002,0.016,207761870848
7,382,0,0,4667,2921,0.001,0.006,175305580544
7,642,0,1,14674,3371,0.001,0.534,189536591872
7,316,0,0,9821,9392,0.005,0.093,203124535296
7,723,0,0,5435,6845,0.005,0.011,166958440448
7,274,0,0,11223,5256,0,0,208141811712
7,382,0,0,4300,8049,0,0,197604851712
7,382,0,0,8821,25497,0.002,0.07,166887886848
7,67,0,0,12957,16767,0.002,0.07,187837005824
7,709,0,0,4180,5429,0.005,0,205132226560
7,126,0,0,8870,39599,0,0,6509850624
7,322,0,0,11145,60945,0.003,0.481,133190995968
7,316,0,1,18739,12161,0.025,0.77,35132731392
7,67,0,0,21598,21670,0,0,168260722688
7,274,0,0,8710,2242,0.001,0,195527589888
7,674,0,1,12091,9286,0,0,424149311488
7,723,0,0,5598,3389,0.002,0,210972737536
7,232,0,0,9189,42838,0.001,0.056,148049539072
7,703,0,1,9067,19492,0.009,0.129,94080921600
7,392,0,0,12803,40618,0,0.095,29404852224
7,453,0,0,10488,25921,0.001,0.166,313042530304
7,281,0,0,12127,4920,0.001,0.137,68030259200
7,281,0,0,15957,11896,0,0.789,148688269312
7,738,0,0,6804,46451,0.001,0,195767349248
7,384,0,1,17400,61991,0.037,0.535,111606710272
7,281,0,0,19410,47705,0.001,0.105,101788454912
7,322,0,0,10642,23434,0,0,1067802624
7,166,0,0,6576,11910,0.005,1,105894936576
7,322,0,0,14737,45480,0.002,0.11,103645495296
7,382,0,0,15804,32209,0.001,0,202525736960
7,215,0,2,10485,66782,0.001,0.112,111822622720
7,81,0,1,10962,16510,0.014,0.037,63400902656
7,651,0,0,12490,4000,0.011,0,226718449664
7,322,1,2,19444,23919,0.021,0.633,132655910912
7,424,0,0,8379,2313,0.001,0,118139166720
7,274,0,0,5848,2908,0,0,206356021248
7,253,0,0,16412,12549,0,0,179354836992
7,723,0,0,5107,4911,0.004,0,168932306944
7,582,0,1,3904,1842,0.006,0.028,202286342144
7,281,0,0,61109,60863,0.001,0.936,177421787136
7,434,0,0,7890,19692,0.006,0,162088132608
7,232,0,0,10138,39761,0.003,0.117,204259426304
7,382,0,0,20483,19872,0.015,0,913872711680
7,316,0,0,10998,22124,0.008,0.419,205828833280
7,274,0,0,12278,7784,0,0,206692417536
7,232,0,0,9646,8187,0.003,0,194953986048
7,147,0,0,8802,28617,0.009,0.161,188470435840
7,274,0,0,15840,3072,0,0,201759150080
7,674,0,0,9700,4860,0,0,207358074880
7,703,0,0,8670,24737,0.002,0.322,104970051584
7,232,0,0,12216,15982,0.001,0.509,176444256256
7,410,0,0,73683,117468,0.001,0.765,421792403456
7,723,0,0,4523,3667,0.006,0.008,178590683136
7,136,0,1,9792,48152,0.001,0,113973993472
7,717,0,0,24638,26324,0,0.684,59165614080
7,650,0,0,17418,61948,0.002,0,145978707968
7,723,0,1,9493,5449,0.007,0.444,151045730304
7,392,0,0,4913,11471,0.004,0.002,192986120192
7,382,0,0,18137,2056,0,0,791720701952
7,274,0,2,7746,19433,0.003,0.435,115727863808
7,674,0,0,20484,47126,0,0.207,23326437376
7,322,0,0,7869,5957,0,0,69325000704
7,723,0,0,5061,8937,0.001,0.58,174516006912
7,703,0,0,12998,100173,0.004,0.396,131851800576
7,67,0,0,11776,31623,0,0,203011248128
7,232,0,0,9099,38901,0,0,51925872640
7,274,0,0,11897,2881,0,0,203480698880
7,453,0,0,13579,32975,0.001,0.592,117206175744
7,674,0,0,9310,27091,0,0,173894021120
7,717,0,0,12003,24215,0.001,0.146,62288228352
7,67,0,0,13263,46199,0.001,0.27,179987972096
7,232,0,0,9264,40635,0,0,133474787328
7,434,0,0,10752,1647,0,0.372,159394263040
7,232,0,0,5444,45195,0.052,0,101729546240
7,507,0,0,16497,97742,0,0.035,93013864448
7,322,0,0,11381,73726,0,0,94883545088
7,600,0,0,5539,3252,0.002,0,196272418816
7,131,0,0,17820,13075,0.011,0,80967884800
7,442,0,0,106528,106799,0.001,0,194309857280
7,232,0,0,11855,210072,0.002,0.228,186003689472
7,166,0,0,11340,44455,0.001,0,917586849792
7,274,0,0,11727,2863,0,0,210591657984
7,424,0,1,12950,27918,0.015,0.49,136179503104
7,77,0,0,6374,11734,0.001,0.564,161685008384
7,723,0,0,4253,8360,0.001,0.01,149731749888
7,232,0,0,10472,8815,0.007,0.754,210609946624
7,232,0,0,10220,25344,0.001,0,190724104192
7,322,0,0,11954,32579,0,0.871,201205374976
7,2,0,0,8051,33348,0.004,0.22,373168254976
7,509,0,0,8676,26075,0.006,0,69505724416
7,454,0,0,12099,5789,0,0.051,174682587136
7,327,0,0,6164,17311,0.001,0.974,82798399488
7,382,0,0,25521,156123,0,0.963,182791315456
7,434,0,0,5182,2674,0.002,0,185401581568
7,434,0,0,9060,2093,0.002,0.041,193445580800
7,126,0,0,10539,45653,0,0,10904440832
7,322,0,0,19730,4799,0,0,715484762112
7,274,0,1,17429,29116,0.002,0.227,188469166080
7,136,0,0,20874,77304,0.001,0,175420379136
7,382,0,0,15883,170059,0.001,0.336,177145425920
7,281,0,0,9422,145903,0.001,0.022,32713678848
7,434,0,0,14742,2569,0.001,0,740933783552
7,723,0,0,11941,95528,0.002,0,120083501056
7,410,0,0,6161,144591,0,0.535,166550560768
7,81,0,0,18805,7858,0,0,123617931264
7,220,0,0,9101,49347,0.003,0.081,18973736960
7,322,0,0,12937,13425,0,0,31463739392
7,322,0,0,9029,21818,0,0.541,82390794240
7,723,0,0,21909,138034,0.001,0,842366595072
7,67,0,0,15901,16612,0,0,192779423744
7,674,0,0,8552,75944,0.002,0.218,133357973504
7,717,0,0,11789,24551,0,0.071,34145665024
7,147,0,0,5251,5358,0.006,0,74347606016
7,226,0,0,9354,46104,0.005,0.011,101804023808
7,410,0,0,10816,38034,0.003,0.473,90078449664
7,424,0,0,17001,10223,0.007,0.611,187443367936
7,742,0,0,4258,8098,0.01,0,208338927616
7,674,0,0,24339,18464,0,0,23377334272
7,384,0,0,9936,8409,0,0,169595154432
7,232,0,0,24919,10503,0.023,0,159076360192
7,96,0,0,9492,4757,0,0.237,172866764800
7,232,0,0,10428,36407,0.001,0,77681442816
7,232,0,0,8300,41060,0.002,0.004,94215409664
7,382,0,0,3300,2899,0.008,0,225420652544
7,274,0,1,4847,2239,0.001,0.215,201508294656
7,384,0,0,18492,8598,0,0,66714259456
7,274,0,0,13473,2318,0.001,0.007,180684824576
7,528,0,0,6269,22136,0.005,0,79493976064
7,703,0,0,9875,29638,0.003,0.218,196346163200
7,602,0,0,14604,24722,0.003,0,895825788928
7,552,0,0,8926,30716,0.005,0.025,181058240512
7,434,0,0,8344,4799,0.006,0,215770402816
7,723,0,0,7948,39240,0,0,180478074880
7,147,0,1,16401,22231,0.009,0,119308148736
7,674,0,0,14783,7178,0,0,198336106496
7,322,0,0,10907,32926,0,0.503,191733727232
7,147,0,0,10398,28168,0.005,1,167937642496
7,232,0,0,11412,4310,0.001,0,202910056448
7,453,0,0,12662,26335,0.001,0.685,133311606784
7,322,0,0,5109,4696,0,0,136949768192
7,473,0,0,15204,31006,0.006,0.489,42967924736
7,703,0,0,9941,30702,0.003,0.083,130195763200
7,442,0,0,5139,13284,0.024,0,210896351232
7,136,0,0,11766,59754,0.002,0.196,172073988096
7,232,0,1,9125,9380,0.004,0,184734765056
7,232,0,0,10785,37705,0.003,0.113,26327777280
7,232,0,0,10362,27019,0.034,0,221259849728
7,274,0,0,18035,26497,0.001,0.016,188694753280
7,424,0,2,5174,1867,0,0,154015657984
7,723,0,0,9895,28997,0.004,0.804,163395510272
7,528,0,1,4161,8302,0.005,0,96598339584
7,600,0,0,14019,8425,0,0.045,94425710592
7,67,0,0,9706,17771,0.003,0.033,160003919872
7,232,0,0,9365,126596,0.002,0,11560820736
7,424,0,0,26446,33078,0.01,1,20859199488
7,67,0,0,9831,8851,0.002,0,209164230656
7,473,0,0,4720,2909,0.005,0,151095422976
7,703,0,1,9840,90246,0,0.007,119608782848
7,316,1,1,11903,11003,0,0,168860004352
7,382,0,0,28744,6151,0,0,198378512384
7,281,0,0,8009,18059,0,0,57458327552
7,723,0,0,4137,3541,0.007,0.058,166405079040
7,674,0,1,12012,3421,0.001,0.119,64997928960
7,327,0,0,20030,47076,0,0.836,158528188416
7,232,1,1,20520,37093,0.001,0.049,178825424896
7,322,0,0,10859,56305,0,0.506,207391907840
7,316,0,0,10037,8152,0.005,0.16,192241545216
7,723,0,0,4388,7541,0,0.043,190416539648
7,384,0,0,10316,23785,0,0.168,205390835712
7,723,0,1,13957,6630,0.011,0,206008766464
7,316,0,0,7245,14944,0.031,0,205104201728
7,602,0,0,18736,27339,0.001,0.018,183445905408
7,232,0,0,13468,28653,0.004,0.703,131441049600
7,281,0,0,6700,22991,0,0,9483231232
7,717,0,0,9189,17117,0,0,84399935488
7,703,0,0,8847,139200,0.003,0.676,180241334272
7,5,0,0,5274,2924,0.001,0,198930358272
7,723,0,0,14539,89282,0,1,187251789824
7,111,0,0,8821,137823,0,0.127,198942629888
7,650,0,0,11662,53320,0.004,0.742,159894679552
7,602,0,0,8742,32874,0.001,0.006,177961758720
7,226,0,0,10838,56087,0.009,0.025,181043634176
7,453,0,0,10624,32494,0.001,0.515,207390232576
7,281,0,0,11190,95226,0.002,0.06,108484038656
7,232,0,0,7039,18044,0.002,0,157114077184
7,232,0,0,11493,19352,0.015,0,72650084352
7,392,0,0,15940,32604,0.004,0.309,134377914368
7,274,0,0,33507,6658,0.003,0,203376852992
7,717,0,1,14140,52907,0.005,0,78624092160
7,602,0,1,11812,39339,0.002,0.204,186891018240
7,67,0,0,11671,11160,0.001,0.641,120302551040
7,602,0,0,8917,28881,0.001,0,851803938816
7,232,0,0,7890,23725,0.002,0,181985665024
7,723,0,0,28952,297017,0.002,0.01,42489036800
7,723,0,0,14846,5641,0.004,0.048,894118350848
7,281,0,0,5234,6925,0,0.168,182612197376
7,327,0,0,12322,117448,0.005,0.097,113689329664
7,703,0,0,14051,15064,0.026,0.261,169915080704
7,509,0,0,16842,2698,0.01,0.03,196827357184
7,382,0,0,14558,2806,0.001,0,191093460992
7,453,0,0,13816,33415,0.001,0.802,105811353600
7,384,0,0,8811,42687,0.003,0,13689204736
7,453,0,0,8065,5548,0.001,0.705,84021424128
7,434,0,0,8482,7138,0.01,0,215800008704
7,723,0,0,5540,4483,0.001,0,176483565568
7,424,0,0,19084,3096,0.001,0,97625579520
7,35,0,0,12723,22546,0.003,0.502,137769816064
7,322,0,0,11204,44150,0.01,0.015,128627654656
7,703,0,0,3000,2335,0.006,0,192762204160
7,327,0,0,10431,11924,0.014,0.168,123647541248
7,614,0,0,7481,22202,0.001,0.014,154219823104
7,232,0,0,12520,22908,0.007,0,128760811520
7,322,0,2,11930,25036,0,0,45711749120
7,371,0,0,7859,41830,0.001,0.315,188648456192
7,509,0,0,4265,4331,0,0,207580651520
7,600,0,0,5150,8858,0.001,0.016,206978895872
7,232,0,0,14295,8110,0.001,0.066,158838394880
7,232,0,0,12941,38191,0.004,0,159612710912
7,723,0,0,7437,5532,0.002,0.085,145547878400
7,274,0,0,7607,14914,0.004,0.769,210110816256
7,281,0,0,17335,43295,0.002,0.696,140825300992
7,232,0,0,8002,16405,0.007,0.562,142181109760
7,434,0,0,4829,4174,0.002,0.007,192320454656
7,281,0,0,10717,53311,0,0,105554907136
7,67,0,0,17448,28058,0,0.151,126345039872
7,723,0,1,4436,6299,0.015,0,206190964736
7,232,0,0,13518,4914,0,0.101,81611382784
7,274,0,0,5219,2592,0,0,208162267136
7,392,0,1,7456,11117,0.003,0.014,168144265216
7,226,0,0,10295,61185,0.002,0.652,108794892288
7,232,0,0,11692,6732,0.004,0.031,101874135040
7,424,0,0,9972,62449,0.002,0.111,121383866368
7,603,0,0,4472,4731,0.001,0.12,184100093952
7,703,0,0,12877,6087,0.001,0,346474004480
7,126,0,0,10282,54074,0,0,24167215104
7,253,0,0,6850,11373,0.006,0,171064303616
7,371,0,2,8729,81787,0.002,0.328,161590108160
7,602,0,0,11920,25384,0.002,0.314,173426216960
7,382,0,0,12499,20767,0.002,0.009,180722479104
7,232,0,0,10878,22991,0,0,206303703040
7,232,0,0,13297,16419,0,0.083,113856917504
7,232,0,0,9637,10136,0.001,0.594,121926787072
7,473,0,0,8604,28531,0.003,0.262,186782875648
7,322,0,0,11381,13071,0.006,0.879,78639419392
7,382,0,0,8516,2361,0.001,0,144715333632
7,424,1,0,9257,31522,0.002,0,39565533184
7,232,0,0,10104,16163,0.009,0.121,169122062336
7,166,0,0,15563,10944,0.002,0.088,200767815680
7,166,0,0,3738,382746,0,0,235382611968
7,232,0,2,12720,5343,0.008,0,195621785600
7,281,0,0,22733,15214,0.001,0.064,73093513216
7,322,0,0,10844,85147,0,0.518,150851993600
7,723,0,0,9010,155762,0.006,0.334,168567058432
7,232,0,0,11416,30082,0.006,0.019,146311536640
7,602,0,0,15546,31237,0.002,0.031,160664907776
7,424,0,0,22533,31280,0.003,0.665,171825090560
7,327,0,0,11626,16060,0.126,0,187153190912
7,322,0,0,9993,16607,0.001,0.023,9939030016
7,232,0,0,7462,49994,0.002,0.132,188073394176
7,674,0,0,7858,3459,0,0,161818517504
7,723,0,0,10979,14544,0.001,0.015,161012670464
7,723,0,0,4797,8145,0.002,0,166556590080
7,382,0,0,18020,23440,0.001,0.771,190345170944
7,473,0,0,23294,24932,0.124,0.867,66852548608
7,232,0,0,20368,36802,0,0.344,24558653440
7,194,0,0,13314,22589,0.002,0.378,132663001088
7,274,0,0,19996,29544,0.001,0.994,176272162816
7,723,0,0,5661,14108,0.001,0.001,129097043968
7,410,0,0,28215,43645,0,0.434,299542781952
7,281,0,1,8963,38473,0,0,23303401472
7,473,0,0,9141,81739,0.002,0.499,95825096704
7,382,0,0,13708,54571,0.001,0.357,140350324736
7,322,0,0,8985,39806,0,0,200295456768
7,322,0,0,10937,50896,0,0,19782828032
7,473,0,1,8956,98253,0.007,0.153,161384284160
7,424,0,0,25096,39162,0.003,0.518,149157134336
7,232,0,0,9470,54135,0.006,0,207629287424
7,5,0,0,16379,10682,0.001,0.961,193346142208
7,453,0,1,16138,2162,0.001,0.915,54476103680
7,703,0,0,10855,24184,0.004,0.135,163153743872
7,723,0,0,4889,33891,0.001,0.063,153563992064
7,703,0,0,8551,49145,0.004,0.517,210721636352
7,473,0,0,16347,38601,0.006,0.045,185475051520
7,723,0,0,3909,8984,0.002,0.203,154961084416
7,723,0,0,12142,3927,0.001,0,142397034496
7,332,0,0,12214,36190,0.002,0.504,207213932544
7,382,0,0,15304,18445,0.002,0,180513869824
7,424,0,0,7022,9639,0.008,0,210701463552
7,215,0,0,22907,106544,0.004,0.04,116222631936
7,166,0,0,9506,11653,0.002,0.269,171105488896
7,453,0,0,11293,32369,0.001,0.776,6300229632
7,602,0,0,17542,78363,0.004,0.872,182186700800
7,274,0,0,7353,3443,0,0,209979158528
7,274,0,0,15773,21316,0.002,0.147,186035605504
7,473,0,0,9416,33265,0.002,0.11,115770322944
7,274,0,0,83785,9091,0,0,209423622144
7,454,0,0,25215,64466,0,0.501,82828636160
7,369,0,0,8599,67304,0.001,0.057,210325868544
7,274,0,0,16952,35386,0.002,0.139,202322558976
7,642,0,0,13663,3106,0.01,0,196997414912
7,371,0,0,33756,23633,0.003,0.255,158608953344
7,434,0,0,9181,13451,0.003,0.574,186083799040
7,232,0,0,8684,15791,0.006,0.426,203923361792
7,262,0,0,8980,47541,0.012,0,85061419008
7,274,0,0,11800,5799,0.051,0,892480839680
7,281,0,0,10390,112493,0.001,0.009,196725669888
7,723,0,0,3934,3750,0.042,0.06,163833372672
7,67,0,0,5271,3137,0,0,190904561664
7,281,0,1,9558,114353,0.002,0,92041482240
7,322,0,0,25042,14293,0,0,192090353664
7,14,0,0,64089,32250,0.007,0.38,144806281216
7,617,0,0,4935,2199,0.015,0,226887184384
7,723,0,0,10862,146968,0.004,0,112195776512
7,509,0,0,19347,24319,0,0.134,188581433344
7,424,0,0,22259,31616,0.009,1,133487820800
7,131,0,0,21556,41208,0.002,0.152,104870248448
7,473,0,0,11362,33952,0.006,0,135710023680
